"
Translate to Spanish:
How are you? (familiar)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/614/a_sound.MP3?1415994303 type=""audio/mpeg""></audio><br>

¿Cómo estás?
"
"
Translate to Spanish:
his, hers, your, their
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/615/a_sound.MP3?1415994304 type=""audio/mpeg""></audio><br>

su
"
"
Translate to Spanish:
your (informal, singular)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/616/a_sound.MP3?1415994306 type=""audio/mpeg""></audio><br>

tu (de ti)
"
"
Translate to Spanish:
your (plural)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/617/a_sound.MP3?1415994306 type=""audio/mpeg""></audio><br>

sus (de ustedes),
vuestros (de vosotros)
"
"
Translate to Spanish:
our
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/618/a_sound.MP3?1415994307 type=""audio/mpeg""></audio><br>

nuestro
"
"
Translate to Spanish:
my
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/619/a_sound.MP3?1415994309 type=""audio/mpeg""></audio><br>

mi
"
"
Translate to Spanish:
my
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/620/a_sound.MP3?1415994310 type=""audio/mpeg""></audio><br>

mí
"
"
Translate to Spanish:
good
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/621/a_sound.MP3?1415994311 type=""audio/mpeg""></audio><br>

bueno
"
"
Translate to Spanish:
bad
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/622/a_sound.MP3?1415994314 type=""audio/mpeg""></audio><br>

mal
"
"
Translate to Spanish:
Be Careful!
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/623/a_sound.MP3?1415994314 type=""audio/mpeg""></audio><br>

¡Cuidado!
"
"
Translate to Spanish:
Good morning, Good afternoon
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/624/a_sound.MP3?1415994316 type=""audio/mpeg""></audio><br>

Buenos días
"
"
Translate to Spanish:
Good afternoon
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/625/a_sound.MP3?1415994318 type=""audio/mpeg""></audio><br>

Buenas tardes
"
"
Translate to Spanish:
Good night
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/626/a_sound.MP3?1415994318 type=""audio/mpeg""></audio><br>

Buenas noches
"
"
Translate to Spanish:
to want
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/627/a_sound.MP3?1415994321 type=""audio/mpeg""></audio><br>

querer
"
"
Translate to Spanish:
I want . . . .
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/628/a_sound.MP3?1415994322 type=""audio/mpeg""></audio><br>

Quiero . . . .
"
"
Translate to Spanish:
to understand
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/629/a_sound.MP3?1415994323 type=""audio/mpeg""></audio><br>

comprender, entender
"
"
Translate to Spanish:
I don´t understand
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/630/a_sound.MP3?1415994324 type=""audio/mpeg""></audio><br>

No entiendo
"
"
Translate to Spanish:
there (close)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/631/a_sound.MP3?1415994325 type=""audio/mpeg""></audio><br>

allí
"
"
Translate to Spanish:
there (far)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/632/a_sound.MP3?1415994327 type=""audio/mpeg""></audio><br>

allá
"
"
Translate to Spanish:
here
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/633/a_sound.MP3?1415994328 type=""audio/mpeg""></audio><br>

aquí, acá
"
"
Translate to Spanish:
this
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/634/a_sound.MP3?1415994329 type=""audio/mpeg""></audio><br>

este, esto, esta
"
"
Translate to Spanish:
this one
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/635/a_sound.MP3?1415994332 type=""audio/mpeg""></audio><br>

éste
"
"
Translate to Spanish:
that (close)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/636/a_sound.MP3?1415994333 type=""audio/mpeg""></audio><br>

ese, eso
"
"
Translate to Spanish:
that (far)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/637/a_sound.MP3?1415994333 type=""audio/mpeg""></audio><br>

aquel, aquello
The different between este, ese, and aquel is distance. 'Este' means 'this (close)', 'ese' means 'that (close)', and 'aquel' means 'that (far)' implying that it is a farther distance than something described using 'ese'.
"
"
Translate to Spanish:
these
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/638/a_sound.MP3?1415994335 type=""audio/mpeg""></audio><br>

estos
"
"
Translate to Spanish:
those
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/639/a_sound.MP3?1415994336 type=""audio/mpeg""></audio><br>

esos, aquellos
"
"
Translate to Spanish:
restaurant
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/640/a_sound.MP3?1415994338 type=""audio/mpeg""></audio><br>

un restaurante
"
"
Translate to Spanish:
phone
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/641/a_sound.MP3?1415994339 type=""audio/mpeg""></audio><br>

el teléfono
"
"
Translate to Spanish:
or
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/642/a_sound.MP3?1415994340 type=""audio/mpeg""></audio><br>

o
"
"
Translate to Spanish:
It's nice to meet you
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/643/a_sound.MP3?1415994342 type=""audio/mpeg""></audio><br>

Mucho gusto
"
"
Translate to Spanish:
My name is . . .
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/644/a_sound.MP3?1415994342 type=""audio/mpeg""></audio><br>

Me llamo . . .
"
"
Translate to Spanish:
I'm lost
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/645/a_sound.MP3?1415994343 type=""audio/mpeg""></audio><br>

Estoy perdido
"
"
Translate to Spanish:
girl
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/646/a_sound.MP3?1415994345 type=""audio/mpeg""></audio><br>

niña, muchacha, chica
"
"
Translate to Spanish:
boy
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/647/a_sound.MP3?1415994346 type=""audio/mpeg""></audio><br>

niño, muchacho, chico
"
"
Translate to Spanish:
child, kid
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/648/a_sound.MP3?1415994348 type=""audio/mpeg""></audio><br>

niño, niña
"
"
Translate to Spanish:
friend
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/649/a_sound.MP3?1415994349 type=""audio/mpeg""></audio><br>

el amigo, la amiga
"
"
Translate to Spanish:
food
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/650/a_sound.MP3?1415994351 type=""audio/mpeg""></audio><br>

la comida
"
"
Translate to Spanish:
breakfast
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/651/a_sound.MP3?1415994354 type=""audio/mpeg""></audio><br>

el desayuno
"
"
Translate to Spanish:
lunch
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/652/a_sound.MP3?1415994355 type=""audio/mpeg""></audio><br>

el almuerzo
"
"
Translate to Spanish:
dinner
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/653/a_sound.MP3?1415994357 type=""audio/mpeg""></audio><br>

la cena
"
"
Translate to Spanish:
And you?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/654/a_sound.MP3?1415994358 type=""audio/mpeg""></audio><br>

¿Y tú?
¿Y usted (formal)?
"
"
Translate to Spanish:
The United States of America (USA)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/655/a_sound.MP3?1415994359 type=""audio/mpeg""></audio><br>

Los Estados Unidos (Los EEUU)
"
"
Translate to Spanish:
a lot
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/656/a_sound.MP3?1415994361 type=""audio/mpeg""></audio><br>

mucho
"
"
Translate to Spanish:
a little bit
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/657/a_sound.MP3?1415994362 type=""audio/mpeg""></audio><br>

un poco
"
"
Translate to Spanish:
internet
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/658/a_sound.MP3?1415994363 type=""audio/mpeg""></audio><br>

el internet
"
"
Translate to Spanish:
with
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/659/a_sound.MP3?1415994364 type=""audio/mpeg""></audio><br>

con
"
"
Translate to Spanish:
well
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/660/a_sound.MP3?1415994365 type=""audio/mpeg""></audio><br>

bien
"
"
Translate to Spanish:
bad (not well), badly
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/661/a_sound.MP3?1415994368 type=""audio/mpeg""></audio><br>

mal
"
"
Translate to Spanish:
to say, to tell
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/662/a_sound.MP3?1415994369 type=""audio/mpeg""></audio><br>

decir
"
"
Translate to Spanish:
to go
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/663/a_sound.MP3?1415994370 type=""audio/mpeg""></audio><br>

ir
"
"
Translate to Spanish:
to come
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/664/a_sound.MP3?1415994372 type=""audio/mpeg""></audio><br>

venir
"
"
Translate to Spanish:
to leave (reflexive verb)
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/665/a_sound.MP3?1415994373 type=""audio/mpeg""></audio><br>

irse
"
"
Translate to Spanish:
to eat
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/666/a_sound.MP3?1415994373 type=""audio/mpeg""></audio><br>

comer
"
"
Translate to Spanish:
to drink
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/667/a_sound.MP3?1415994375 type=""audio/mpeg""></audio><br>

beber, tomar
"
"
Translate to Spanish:
to take
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/668/a_sound.MP3?1415994376 type=""audio/mpeg""></audio><br>

tomar, coger
Note that in some countries coger means 'to take' in a sexual and may be inappropraite depending on the context of the question.
"
"
Translate to Spanish:
to give
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/669/a_sound.MP3?1415994378 type=""audio/mpeg""></audio><br>

dar
"
"
Translate to Spanish:
of, from
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/670/a_sound.MP3?1415994379 type=""audio/mpeg""></audio><br>

de
"
"
Translate to Spanish:
but
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/671/a_sound.MP3?1415994380 type=""audio/mpeg""></audio><br>

pero
"
"
Translate to Spanish:
danger
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/672/a_sound.MP3?1415994382 type=""audio/mpeg""></audio><br>

 peligro
"
"
Translate to Spanish:
yesterday
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/673/a_sound.MP3?1415994383 type=""audio/mpeg""></audio><br>

ayer
"
"
Translate to Spanish:
tomorrow
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/674/a_sound.MP3?1415994384 type=""audio/mpeg""></audio><br>

mañana
"
"
Translate to Spanish:
today
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/675/a_sound.MP3?1415994386 type=""audio/mpeg""></audio><br>

hoy
"
"
Translate to Spanish:
to have
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/676/a_sound.MP3?1415994388 type=""audio/mpeg""></audio><br>

tener
"
"
Translate to Spanish:
I have
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/677/a_sound.MP3?1415994388 type=""audio/mpeg""></audio><br>

tengo
"
"
Translate to Spanish:
Do you have ____?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/678/a_sound.MP3?1415994390 type=""audio/mpeg""></audio><br>

¿Usted Tiene ___?, ¿Tienes ___?
"
"
Translate to Spanish:
big, large
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/679/a_sound.MP3?1415994391 type=""audio/mpeg""></audio><br>

grande
"
"
Translate to Spanish:
small, little
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/680/a_sound.MP3?1415994393 type=""audio/mpeg""></audio><br>

pequeño, chico
"
"
Translate to Spanish:
medium
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/681/a_sound.MP3?1415994393 type=""audio/mpeg""></audio><br>

mediano (m)
mediana (f)
"
"
Translate to Spanish:
nothing
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/683/a_sound.MP3?1415994395 type=""audio/mpeg""></audio><br>

nada
"
"
Translate to Spanish:
no one
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/684/a_sound.MP3?1415994397 type=""audio/mpeg""></audio><br>

nadie
"
"
Translate to Spanish:
day
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/685/a_sound.MP3?1415994398 type=""audio/mpeg""></audio><br>

el día
"
"
Translate to Spanish:
morning
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/686/a_sound.MP3?1415994400 type=""audio/mpeg""></audio><br>

la mañana
"
"
Translate to Spanish:
afternoon
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/687/a_sound.MP3?1415994401 type=""audio/mpeg""></audio><br>

la tarde
"
"
Translate to Spanish:
night
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/688/a_sound.MP3?1415994402 type=""audio/mpeg""></audio><br>

la noche
"
"
Translate to Spanish:
What time is it?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/689/a_sound.MP3?1415994404 type=""audio/mpeg""></audio><br>

¿Qué hora es?
"
"
Translate to Spanish:
It is one o'clock
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/690/a_sound.MP3?1415994405 type=""audio/mpeg""></audio><br>

Es la una
"
"
Translate to Spanish:
It is two thirty
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/691/a_sound.MP3?1415994407 type=""audio/mpeg""></audio><br>

Son las dos y media
"
"
Translate to Spanish:
It is eleven twenty-five
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/692/a_sound.MP3?1415994409 type=""audio/mpeg""></audio><br>

Son las once y veinticinco
"
"
Translate to Spanish:
It is five to eight
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/693/a_sound.MP3?1415994410 type=""audio/mpeg""></audio><br>

Son las ocho menos cinco
"
"
Translate to Spanish:
noon
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/694/a_sound.MP3?1415994412 type=""audio/mpeg""></audio><br>

el mediodía
"
"
Translate to Spanish:
midnight
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/695/a_sound.MP3?1415994413 type=""audio/mpeg""></audio><br>

la medianoche
"
"
Translate to Spanish:
more
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/696/a_sound.MP3?1415994413 type=""audio/mpeg""></audio><br>

más
"
"
Translate to Spanish:
less
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/697/a_sound.MP3?1415994415 type=""audio/mpeg""></audio><br>

menos
"
"
Translate to Spanish:
soon
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/698/a_sound.MP3?1415994416 type=""audio/mpeg""></audio><br>

pronto
"
"
Translate to Spanish:
late
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/699/a_sound.MP3?1415994417 type=""audio/mpeg""></audio><br>

tarde
"
"
Translate to Spanish:
later
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/700/a_sound.MP3?1415994419 type=""audio/mpeg""></audio><br>

luego, más tarde
"
"
Translate to Spanish:
early
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/701/a_sound.MP3?1415994420 type=""audio/mpeg""></audio><br>

temprano
"
"
Translate to Spanish:
I'm late
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/702/a_sound.MP3?1415994422 type=""audio/mpeg""></audio><br>

Estoy atrasado
"
"
Translate to Spanish:
now
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/703/a_sound.MP3?1415994423 type=""audio/mpeg""></audio><br>

ahora
"
"
Translate to Spanish:
right now
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/704/a_sound.MP3?1415994424 type=""audio/mpeg""></audio><br>

ahora mismo, ahorita
"
"
Translate to Spanish:
house
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/705/a_sound.MP3?1415994427 type=""audio/mpeg""></audio><br>

la casa
"
"
Translate to Spanish:
eleven, twelve, thirteen, fourteen, fifteen
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/706/a_sound.MP3?1415994428 type=""audio/mpeg""></audio><br>

once (11), doce (12), trece (13), catorce (14), quince (15)
"
"
Translate to Spanish:
sixteen, seventeen, eighteen, nineteen, twenty
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/707/a_sound.MP3?1415994430 type=""audio/mpeg""></audio><br>

dieciséis (16), diecisiete (17), dieciocho (18), diecinueve (19), veinte (20)
"
"
Translate to Spanish:
ten, twenty, thirty, forty, fifty
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/708/a_sound.MP3?1415994431 type=""audio/mpeg""></audio><br>

diez (10), veinte (20), treinta (30), cuarenta (40), cincuenta (50)
"
"
Translate to Spanish:
sixty, seventy, eighty, ninety, one hundred
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/709/a_sound.MP3?1415994432 type=""audio/mpeg""></audio><br>

sesenta (60), setenta (70), ochenta (80), noventa (90), cien (100)
"
"
Translate to Spanish:
number
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/710/a_sound.MP3?1415994434 type=""audio/mpeg""></audio><br>

el número
"
"
Translate to Spanish:
fast, quick
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/711/a_sound.MP3?1415994436 type=""audio/mpeg""></audio><br>

rápido
"
"
Translate to Spanish:
slow
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/712/a_sound.MP3?1415994437 type=""audio/mpeg""></audio><br>

despacio, lento
"
"
Translate to Spanish:
Can you (ud.) speak slower?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/713/a_sound.MP3?1415994438 type=""audio/mpeg""></audio><br>

¿Puede hablar más despacio?
"
"
Translate to Spanish:
boyfriend
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/714/a_sound.MP3?1415994439 type=""audio/mpeg""></audio><br>

el novio
"
"
Translate to Spanish:
girlfriend
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/715/a_sound.MP3?1415994442 type=""audio/mpeg""></audio><br>

la novia
"
"
Translate to Spanish:
Why?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/716/a_sound.MP3?1415994443 type=""audio/mpeg""></audio><br>

¿Por qué?
"
"
Translate to Spanish:
because, since
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/717/a_sound.MP3?1415994444 type=""audio/mpeg""></audio><br>

porque
"
"
Translate to Spanish:
Who?
","
<audio controls><source src=""https://s3.amazonaws.com/brainscape-prod/system/cm/000/039/718/a_sound.MP3?1415994445 type=""audio/mpeg""></audio><br>

¿Quién?
"
